annotation_id,image_id,file_path,asset_id,asset_type,component,defect_type,severity_label,x,y,width,height,area,coco_image_id,coco_annotation_id
REAL-BRIDGE-IMG-0247-ANN-002,REAL-BRIDGE-IMG-0247,data/bridge_image/103_8bd2064f-8bc6-4438-b748-a6c4f6db67dc_jpg.rf.Ew9kSSck11cX9XDykhyH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1817.34,814,197.54,249.12,49211.165,247,440
REAL-BRIDGE-IMG-0247-ANN-003,REAL-BRIDGE-IMG-0247,data/bridge_image/103_8bd2064f-8bc6-4438-b748-a6c4f6db67dc_jpg.rf.Ew9kSSck11cX9XDykhyH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2070.87,820.6,136.46,63.4,8651.564,247,441
REAL-BRIDGE-IMG-0247-ANN-004,REAL-BRIDGE-IMG-0247,data/bridge_image/103_8bd2064f-8bc6-4438-b748-a6c4f6db67dc_jpg.rf.Ew9kSSck11cX9XDykhyH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2224,814,116.16,217.14,25222.982,247,442
REAL-BRIDGE-IMG-0247-ANN-005,REAL-BRIDGE-IMG-0247,data/bridge_image/103_8bd2064f-8bc6-4438-b748-a6c4f6db67dc_jpg.rf.Ew9kSSck11cX9XDykhyH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2338.01,812.61,221.99,78.06,17328.539,247,443
REAL-BRIDGE-IMG-0247-ANN-006,REAL-BRIDGE-IMG-0247,data/bridge_image/103_8bd2064f-8bc6-4438-b748-a6c4f6db67dc_jpg.rf.Ew9kSSck11cX9XDykhyH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,790.67,754,192.5,145145,247,444
REAL-BRIDGE-IMG-0248-ANN-001,REAL-BRIDGE-IMG-0248,data/bridge_image/103_78a60af2-0614-11ec-8fd9-a85e4515a1df_jpg.rf.MTHHb0JBWlFCDpNB94xR.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,740.42,0,763.58,1434,1094973.72,248,445
REAL-BRIDGE-IMG-0249-ANN-001,REAL-BRIDGE-IMG-0249,data/bridge_image/3916.rf.Wpx0S7rEhSyLtbBTGrd7.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,175.5,5.5,94,406,38164,249,446
REAL-BRIDGE-IMG-0250-ANN-001,REAL-BRIDGE-IMG-0250,data/bridge_image/104_0339f959-8f7c-4fc0-869f-84a2d7322ea9_jpg.rf.8BKAipnjUQlfwhGPlcJd.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1378,348,258,624,160992,250,447
REAL-BRIDGE-IMG-0251-ANN-001,REAL-BRIDGE-IMG-0251,data/bridge_image/103_78a93f7e-0614-11ec-9e0c-a85e4515a1df_jpg.rf.auQtJeIELBPnacEfEuJF.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1074,0,226,888,200688,251,448
REAL-BRIDGE-IMG-0251-ANN-002,REAL-BRIDGE-IMG-0251,data/bridge_image/103_78a93f7e-0614-11ec-9e0c-a85e4515a1df_jpg.rf.auQtJeIELBPnacEfEuJF.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1080,938,28,276,7728,251,449
REAL-BRIDGE-IMG-0252-ANN-001,REAL-BRIDGE-IMG-0252,data/bridge_image/103_17cabce5-897c-40ec-8739-e7641a383938_jpg.rf.SqgRBSwRvG5tsiZzfZ4a.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,718,426,132,158,20856,252,450
REAL-BRIDGE-IMG-0252-ANN-002,REAL-BRIDGE-IMG-0252,data/bridge_image/103_17cabce5-897c-40ec-8739-e7641a383938_jpg.rf.SqgRBSwRvG5tsiZzfZ4a.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,524,380,138,118,16284,252,451
REAL-BRIDGE-IMG-0252-ANN-003,REAL-BRIDGE-IMG-0252,data/bridge_image/103_17cabce5-897c-40ec-8739-e7641a383938_jpg.rf.SqgRBSwRvG5tsiZzfZ4a.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,202,374,268,138,36984,252,452
REAL-BRIDGE-IMG-0252-ANN-004,REAL-BRIDGE-IMG-0252,data/bridge_image/103_17cabce5-897c-40ec-8739-e7641a383938_jpg.rf.SqgRBSwRvG5tsiZzfZ4a.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,408,84,130,10920,252,453
REAL-BRIDGE-IMG-0252-ANN-005,REAL-BRIDGE-IMG-0252,data/bridge_image/103_17cabce5-897c-40ec-8739-e7641a383938_jpg.rf.SqgRBSwRvG5tsiZzfZ4a.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1000,572,74,100,7400,252,454
REAL-BRIDGE-IMG-0253-ANN-001,REAL-BRIDGE-IMG-0253,data/bridge_image/Image_155_955970_jpg.rf.8j7GSEmF0q4lW2V13ECu.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,3,1,607,435,264045,253,455
REAL-BRIDGE-IMG-0253-ANN-002,REAL-BRIDGE-IMG-0253,data/bridge_image/Image_155_955970_jpg.rf.8j7GSEmF0q4lW2V13ECu.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,71,432,344,568,195392,253,456
REAL-BRIDGE-IMG-0254-ANN-001,REAL-BRIDGE-IMG-0254,data/bridge_image/2509.rf.9IjpTX7Fa9K2y9J458Ye.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,0.5,167,415,71,29465,254,457
REAL-BRIDGE-IMG-0255-ANN-001,REAL-BRIDGE-IMG-0255,data/bridge_image/Image_-330-_jpg.rf.PlNPDcQT4moJGurU8aNT.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,152,445,417,140,58380,255,458
REAL-BRIDGE-IMG-0256-ANN-001,REAL-BRIDGE-IMG-0256,data/bridge_image/103_78a60ab9-0614-11ec-b584-a85e4515a1df_jpg.rf.RH6obTiWHCYUoc3gAM9p.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2284,0,276,780.67,215464.92,256,459
REAL-BRIDGE-IMG-0256-ANN-002,REAL-BRIDGE-IMG-0256,data/bridge_image/103_78a60ab9-0614-11ec-b584-a85e4515a1df_jpg.rf.RH6obTiWHCYUoc3gAM9p.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,233.43,2304,1116.03,2571333.12,256,460
REAL-BRIDGE-IMG-0257-ANN-001,REAL-BRIDGE-IMG-0257,data/bridge_image/103_9b9e5d69-e47d-4578-9bde-09900ea43975_jpg.rf.B52cQZHUrLP9glmjqKcp.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,558,2560,282,721920,257,461
REAL-BRIDGE-IMG-0258-ANN-001,REAL-BRIDGE-IMG-0258,data/bridge_image/103_78a6a734-0614-11ec-881e-a85e4515a1df_jpg.rf.MUs2bXwheE0U0lAcqq8S.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,826,734,1038,342,354996,258,462
REAL-BRIDGE-IMG-0259-ANN-001,REAL-BRIDGE-IMG-0259,data/bridge_image/Image_-385-_jpg.rf.laxsxlSHyGMcYjLrpAL0.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,123.5,5,129,247,31863,259,463
REAL-BRIDGE-IMG-0260-ANN-001,REAL-BRIDGE-IMG-0260,data/bridge_image/exposure-16-_jpg.rf.lgXfHFA0wxp53csy6GaA.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,492,0,1630,1352,2203760,260,464
REAL-BRIDGE-IMG-0261-ANN-001,REAL-BRIDGE-IMG-0261,data/bridge_image/103_78a9db7d-0614-11ec-b85e-a85e4515a1df_jpg.rf.Mmy5XOSKU9EXMytXVnCA.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1006,916,76,466,35416,261,465
REAL-BRIDGE-IMG-0261-ANN-002,REAL-BRIDGE-IMG-0261,data/bridge_image/103_78a9db7d-0614-11ec-b85e-a85e4515a1df_jpg.rf.Mmy5XOSKU9EXMytXVnCA.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1322,682,224,514,115136,261,466
REAL-BRIDGE-IMG-0261-ANN-003,REAL-BRIDGE-IMG-0261,data/bridge_image/103_78a9db7d-0614-11ec-b85e-a85e4515a1df_jpg.rf.Mmy5XOSKU9EXMytXVnCA.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,2308,1122,132,318,41976,261,467
REAL-BRIDGE-IMG-0261-ANN-004,REAL-BRIDGE-IMG-0261,data/bridge_image/103_78a9db7d-0614-11ec-b85e-a85e4515a1df_jpg.rf.Mmy5XOSKU9EXMytXVnCA.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1458,278,168,412,69216,261,468
REAL-BRIDGE-IMG-0262-ANN-001,REAL-BRIDGE-IMG-0262,data/bridge_image/exposure-71-_jpg.rf.lmUByYWe4EqvMvUzoVuW.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,164,468,1892,196,370832,262,469
REAL-BRIDGE-IMG-0263-ANN-001,REAL-BRIDGE-IMG-0263,data/bridge_image/3011.rf.yMGHwB4E0ZJhq0kaHO1U.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,193.5,4,37,408,15096,263,470
REAL-BRIDGE-IMG-0264-ANN-001,REAL-BRIDGE-IMG-0264,data/bridge_image/103_78aaecf1-0614-11ec-93e6-a85e4515a1df_jpg.rf.itru2dOFHuCqprkorOmj.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1762,660,174,438,76212,264,471
REAL-BRIDGE-IMG-0264-ANN-002,REAL-BRIDGE-IMG-0264,data/bridge_image/103_78aaecf1-0614-11ec-93e6-a85e4515a1df_jpg.rf.itru2dOFHuCqprkorOmj.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,622,1426,818,1166468,264,472
REAL-BRIDGE-IMG-0264-ANN-003,REAL-BRIDGE-IMG-0264,data/bridge_image/103_78aaecf1-0614-11ec-93e6-a85e4515a1df_jpg.rf.itru2dOFHuCqprkorOmj.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1226,0,286,218,62348,264,473
REAL-BRIDGE-IMG-0265-ANN-001,REAL-BRIDGE-IMG-0265,data/bridge_image/2352.rf.yVL2jsbj4xRDKm8IWT2H.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,0.5,195,251,62,15562,265,474
REAL-BRIDGE-IMG-0265-ANN-002,REAL-BRIDGE-IMG-0265,data/bridge_image/2352.rf.yVL2jsbj4xRDKm8IWT2H.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,251.5,197,10,5,50,265,475
REAL-BRIDGE-IMG-0265-ANN-003,REAL-BRIDGE-IMG-0265,data/bridge_image/2352.rf.yVL2jsbj4xRDKm8IWT2H.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,247.5,180.5,37,14,518,265,476
REAL-BRIDGE-IMG-0265-ANN-004,REAL-BRIDGE-IMG-0265,data/bridge_image/2352.rf.yVL2jsbj4xRDKm8IWT2H.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,282,175.5,15,7,105,265,477
REAL-BRIDGE-IMG-0265-ANN-005,REAL-BRIDGE-IMG-0265,data/bridge_image/2352.rf.yVL2jsbj4xRDKm8IWT2H.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,296,165.5,38,15,570,265,478
REAL-BRIDGE-IMG-0265-ANN-006,REAL-BRIDGE-IMG-0265,data/bridge_image/2352.rf.yVL2jsbj4xRDKm8IWT2H.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,329.5,171,28,7,196,265,479
REAL-BRIDGE-IMG-0265-ANN-007,REAL-BRIDGE-IMG-0265,data/bridge_image/2352.rf.yVL2jsbj4xRDKm8IWT2H.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,350.5,168.5,8,5,40,265,480
REAL-BRIDGE-IMG-0265-ANN-008,REAL-BRIDGE-IMG-0265,data/bridge_image/2352.rf.yVL2jsbj4xRDKm8IWT2H.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,356.5,156,32,11,352,265,481
REAL-BRIDGE-IMG-0265-ANN-009,REAL-BRIDGE-IMG-0265,data/bridge_image/2352.rf.yVL2jsbj4xRDKm8IWT2H.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,386.5,142,29,12,348,265,482
REAL-BRIDGE-IMG-0266-ANN-001,REAL-BRIDGE-IMG-0266,data/bridge_image/Image_-344-_jpg.rf.yeSNkJ2U6A9f0rDBVzml.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,23.5,3.5,97,251,24347,266,483
REAL-BRIDGE-IMG-0267-ANN-001,REAL-BRIDGE-IMG-0267,data/bridge_image/Image_-619-_jpg.rf.sxywKr1VBEAgExAZxrud.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,563.5,12,133,663,88179,267,484
REAL-BRIDGE-IMG-0268-ANN-001,REAL-BRIDGE-IMG-0268,data/bridge_image/Image_-622-_jpg.rf.t4PYPGc99HsiDWN1mUZE.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,193,127.5,405,93,37665,268,485
REAL-BRIDGE-IMG-0268-ANN-002,REAL-BRIDGE-IMG-0268,data/bridge_image/Image_-622-_jpg.rf.t4PYPGc99HsiDWN1mUZE.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,57,221,114,65,7410,268,486
REAL-BRIDGE-IMG-0269-ANN-001,REAL-BRIDGE-IMG-0269,data/bridge_image/103_24d198dd-f726-4cea-be9c-eaebc9bba182_jpg.rf.OT1ZtZPpSbvZjX6IyvL2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,872,720,1688,434,732592,269,487
REAL-BRIDGE-IMG-0270-ANN-001,REAL-BRIDGE-IMG-0270,data/bridge_image/3499.rf.tG7eeWUHwSIbCPdbUCdE.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,188.5,0,18,416,7488,270,488
REAL-BRIDGE-IMG-0271-ANN-001,REAL-BRIDGE-IMG-0271,data/bridge_image/707_png.rf.nox7SWGzvmLGi3WLMicn.png,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,24,244.4,182.4,493.73,90056.352,271,489
REAL-BRIDGE-IMG-0272-ANN-001,REAL-BRIDGE-IMG-0272,data/bridge_image/103_014a7899-51d0-43af-b977-53352cd762d1_jpg.rf.ocRA4sCmEyiGFA0BU69E.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,14,292,2546,758,1929868,272,490
REAL-BRIDGE-IMG-0273-ANN-001,REAL-BRIDGE-IMG-0273,data/bridge_image/103_30a39cf9-5552-49bc-9976-f1dcf58ae1be_jpg.rf.p0nseKPKKZFWLexCIVqa.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,262,256,180,304,54720,273,491
REAL-BRIDGE-IMG-0273-ANN-002,REAL-BRIDGE-IMG-0273,data/bridge_image/103_30a39cf9-5552-49bc-9976-f1dcf58ae1be_jpg.rf.p0nseKPKKZFWLexCIVqa.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,268,64,304,19456,273,492
REAL-BRIDGE-IMG-0273-ANN-003,REAL-BRIDGE-IMG-0273,data/bridge_image/103_30a39cf9-5552-49bc-9976-f1dcf58ae1be_jpg.rf.p0nseKPKKZFWLexCIVqa.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,586,316,1076,454,488504,273,493
REAL-BRIDGE-IMG-0273-ANN-004,REAL-BRIDGE-IMG-0273,data/bridge_image/103_30a39cf9-5552-49bc-9976-f1dcf58ae1be_jpg.rf.p0nseKPKKZFWLexCIVqa.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1672,250,360,222,79920,273,494
REAL-BRIDGE-IMG-0274-ANN-001,REAL-BRIDGE-IMG-0274,data/bridge_image/103_10c0f4e9-3c12-48c6-b16e-30cfc1138797_jpg.rf.pCh6acC1mV5mBaPzvGDH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1012,396,1548,258,399384,274,495
REAL-BRIDGE-IMG-0274-ANN-002,REAL-BRIDGE-IMG-0274,data/bridge_image/103_10c0f4e9-3c12-48c6-b16e-30cfc1138797_jpg.rf.pCh6acC1mV5mBaPzvGDH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,420,304,444,172,76368,274,496
REAL-BRIDGE-IMG-0274-ANN-003,REAL-BRIDGE-IMG-0274,data/bridge_image/103_10c0f4e9-3c12-48c6-b16e-30cfc1138797_jpg.rf.pCh6acC1mV5mBaPzvGDH.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,530,972,284,276048,274,497
REAL-BRIDGE-IMG-0275-ANN-001,REAL-BRIDGE-IMG-0275,data/bridge_image/Image_-227-_jpg.rf.o3SiZ1RIBM4WMB29Lw5n.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,0.5,34,766,734,562244,275,498
REAL-BRIDGE-IMG-0276-ANN-001,REAL-BRIDGE-IMG-0276,data/bridge_image/104_9ed5d2ad-bc71-4a4f-ac85-ad4686dbfee7_jpg.rf.M0io5JAYAEIwgArdjd5t.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1302,470,150,410,61500,276,499
REAL-BRIDGE-IMG-0277-ANN-001,REAL-BRIDGE-IMG-0277,data/bridge_image/104_396e6f73-455f-4e46-ae5b-27cfd2d4ea6b_jpg.rf.MlJpZFMnZDyNkj11eLlI.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,0,678,2514,180,452520,277,500
REAL-BRIDGE-IMG-0278-ANN-001,REAL-BRIDGE-IMG-0278,data/bridge_image/3373.rf.eDANlliiwAklWIZaBqco.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,209,0.5,39,415,16185,278,501
REAL-BRIDGE-IMG-0279-ANN-001,REAL-BRIDGE-IMG-0279,data/bridge_image/103_9b65f51e-fed1-488c-896c-4b579a489486_jpg.rf.3Zg5r0f0d4RSy6CrbcXg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,972,314,1588,294,466872,279,502
REAL-BRIDGE-IMG-0279-ANN-002,REAL-BRIDGE-IMG-0279,data/bridge_image/103_9b65f51e-fed1-488c-896c-4b579a489486_jpg.rf.3Zg5r0f0d4RSy6CrbcXg.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,782,1788,426,761688,279,503
REAL-BRIDGE-IMG-0280-ANN-001,REAL-BRIDGE-IMG-0280,data/bridge_image/104_9fe09490-29d3-4d9d-88d9-de14e330e91b_jpg.rf.feZtmau8fdJpLvf91C0M.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,666,556,1096,448,491008,280,504
REAL-BRIDGE-IMG-0281-ANN-001,REAL-BRIDGE-IMG-0281,data/bridge_image/Image_157_7062059_jpg.rf.z1Oh7JDpBAAlQB0ttDJT.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,5,351,661,639,422379,281,505
REAL-BRIDGE-IMG-0282-ANN-001,REAL-BRIDGE-IMG-0282,data/bridge_image/104_9a243ba2-2106-4894-88fd-a906ea5c0937_jpg.rf.fg6Rqf9gSeU3JbbjoF5T.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,0,688,2112,240,506880,282,506
REAL-BRIDGE-IMG-0283-ANN-001,REAL-BRIDGE-IMG-0283,data/bridge_image/104_8c882839-1f36-4f19-97f3-0b2756c96a77_jpg.rf.8hLd63OX2YQpTsSNkxSx.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1192,732,140,340,47600,283,507
REAL-BRIDGE-IMG-0284-ANN-001,REAL-BRIDGE-IMG-0284,data/bridge_image/Image_-404-_jpg.rf.rqfMje4bdYayZUaGsX4C.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,156,3.5,53,252,13356,284,508
REAL-BRIDGE-IMG-0285-ANN-001,REAL-BRIDGE-IMG-0285,data/bridge_image/2467.rf.soPDxIHLXgQ3eRX3mXkF.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,194,0.5,33,415,13695,285,509
REAL-BRIDGE-IMG-0286-ANN-001,REAL-BRIDGE-IMG-0286,data/bridge_image/1791.rf.ZbsCAwxOMSQnsm0xu7jX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,140.5,0,38,363,13794,286,510
REAL-BRIDGE-IMG-0286-ANN-002,REAL-BRIDGE-IMG-0286,data/bridge_image/1791.rf.ZbsCAwxOMSQnsm0xu7jX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,142,332.5,18,82,1476,286,511
REAL-BRIDGE-IMG-0286-ANN-003,REAL-BRIDGE-IMG-0286,data/bridge_image/1791.rf.ZbsCAwxOMSQnsm0xu7jX.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,162,250,253,47,11891,286,512
REAL-BRIDGE-IMG-0287-ANN-001,REAL-BRIDGE-IMG-0287,data/bridge_image/103_87f6e85a-d152-4acb-94b7-c19cbad0836c_jpg.rf.fiSYSXyJKpItaDLFrJxQ.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,944,0,662,1440,953280,287,513
REAL-BRIDGE-IMG-0288-ANN-001,REAL-BRIDGE-IMG-0288,data/bridge_image/103_9a1cd91d-e994-464f-a2aa-9ef8374bd22e_jpg.rf.nZ9lOGNsl0wmON8ghUpv.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,618,156,118,694,81892,288,514
REAL-BRIDGE-IMG-0288-ANN-002,REAL-BRIDGE-IMG-0288,data/bridge_image/103_9a1cd91d-e994-464f-a2aa-9ef8374bd22e_jpg.rf.nZ9lOGNsl0wmON8ghUpv.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1352,1048,1208,98,118384,288,515
REAL-BRIDGE-IMG-0288-ANN-003,REAL-BRIDGE-IMG-0288,data/bridge_image/103_9a1cd91d-e994-464f-a2aa-9ef8374bd22e_jpg.rf.nZ9lOGNsl0wmON8ghUpv.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,1046,988,90,88920,288,516
REAL-BRIDGE-IMG-0289-ANN-001,REAL-BRIDGE-IMG-0289,data/bridge_image/2375.rf.BbOhgDRMAq6dK7PvNGtI.jpg,BR-REAL-IMAGE,bridge,bridge_surface,crack,moderate,188,1,21,415,8715,289,517
REAL-BRIDGE-IMG-0290-ANN-001,REAL-BRIDGE-IMG-0290,data/bridge_image/Image_-45-_jpg.rf.D7gIZrvh6tFICWzWhvAe.jpg,BR-REAL-IMAGE,bridge,bridge_surface,corrosion,moderate,201.5,153,494,496,245024,290,518
REAL-BRIDGE-IMG-0291-ANN-001,REAL-BRIDGE-IMG-0291,data/bridge_image/104_9cb6c113-a7fc-4549-bb79-3bc8efa2bc5d_jpg.rf.DEag7bZrfowMkgjmDs8o.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1218,676,1324,110,145640,291,519
REAL-BRIDGE-IMG-0292-ANN-001,REAL-BRIDGE-IMG-0292,data/bridge_image/103_78a9db62-0614-11ec-a71c-a85e4515a1df_jpg.rf.q897qfSLMaRsdZIjGkXq.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,722,508,646,294,189924,292,520
REAL-BRIDGE-IMG-0293-ANN-001,REAL-BRIDGE-IMG-0293,data/bridge_image/103_29be6ef2-9617-495c-8c46-9a1c2ab232ce_jpg.rf.qsguTkxd3ai9PN9G68c2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,494,1226,1444,210,303240,293,521
REAL-BRIDGE-IMG-0293-ANN-002,REAL-BRIDGE-IMG-0293,data/bridge_image/103_29be6ef2-9617-495c-8c46-9a1c2ab232ce_jpg.rf.qsguTkxd3ai9PN9G68c2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,1118,218,130,28340,293,522
REAL-BRIDGE-IMG-0293-ANN-003,REAL-BRIDGE-IMG-0293,data/bridge_image/103_29be6ef2-9617-495c-8c46-9a1c2ab232ce_jpg.rf.qsguTkxd3ai9PN9G68c2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,422,704,396,110,43560,293,523
REAL-BRIDGE-IMG-0293-ANN-004,REAL-BRIDGE-IMG-0293,data/bridge_image/103_29be6ef2-9617-495c-8c46-9a1c2ab232ce_jpg.rf.qsguTkxd3ai9PN9G68c2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,618,58,1670,224,374080,293,524
REAL-BRIDGE-IMG-0293-ANN-005,REAL-BRIDGE-IMG-0293,data/bridge_image/103_29be6ef2-9617-495c-8c46-9a1c2ab232ce_jpg.rf.qsguTkxd3ai9PN9G68c2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,0,28,498,528,262944,293,525
REAL-BRIDGE-IMG-0293-ANN-006,REAL-BRIDGE-IMG-0293,data/bridge_image/103_29be6ef2-9617-495c-8c46-9a1c2ab232ce_jpg.rf.qsguTkxd3ai9PN9G68c2.jpg,BR-REAL-IMAGE,bridge,bridge_surface,leak,moderate,1876,866,120,174,20880,293,526
REAL-BRIDGE-IMG-0294-ANN-001,REAL-BRIDGE-IMG-0294,data/bridge_image/104_9e4bd937-63bf-46e5-88ca-61c1d1621758_jpg.rf.bbddLaPLcjOxbDtA2CcK.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,0,554,2296,152,348992,294,527
REAL-BRIDGE-IMG-0295-ANN-001,REAL-BRIDGE-IMG-0295,data/bridge_image/Image_-654-_jpg.rf.bg7Z6bPeFi067yanM93n.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,10,147.5,642,277,177834,295,528
REAL-BRIDGE-IMG-0296-ANN-001,REAL-BRIDGE-IMG-0296,data/bridge_image/Image_-533-_jpg.rf.boxvxZ6sBL1uC83llT9v.jpg,BR-REAL-IMAGE,bridge,bridge_surface,spalling,high,3,77,444,197,87468,296,529
REAL-BRIDGE-IMG-0297-ANN-001,REAL-BRIDGE-IMG-0297,data/bridge_image/104_8aa63859-9f69-4cd9-95a7-40753dd9f4dd_jpg.rf.d9ouw6yu87ILlbHypxcn.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,906,888,594,168,99792,297,530
REAL-BRIDGE-IMG-0298-ANN-001,REAL-BRIDGE-IMG-0298,data/bridge_image/104_33f407c2-41c4-4b89-905f-0759ab7ec271_jpg.rf.dDRbpA2GVbQ4znVXVdN3.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,148,0,306,1094,334764,298,531
REAL-BRIDGE-IMG-0298-ANN-002,REAL-BRIDGE-IMG-0298,data/bridge_image/104_33f407c2-41c4-4b89-905f-0759ab7ec271_jpg.rf.dDRbpA2GVbQ4znVXVdN3.jpg,BR-REAL-IMAGE,bridge,bridge_surface,exposed_rebar,high,1812,1194,748,144,107712,298,532
